10/15/2023 12:50,27.1
10/15/2023 13:00,27.1
10/15/2023 13:10,27.1
10/15/2023 13:20,25.8
10/15/2023 13:30,25.8
10/15/2023 13:40,26.2
10/15/2023 13:50,26.6
10/15/2023 14:00,26.6
10/15/2023 14:10,26.6
10/15/2023 14:20,27.1
10/15/2023 14:30,27.1
10/15/2023 14:40,26.6
10/15/2023 14:50,27.1
10/15/2023 15:00,27.1
10/15/2023 15:10,27.1
10/15/2023 15:20,27.1
10/15/2023 15:30,27.1
10/15/2023 15:40,27.1
10/15/2023 15:50,26.6
10/15/2023 16:00,26.6
10/15/2023 16:10,27.1
10/15/2023 16:20,27.1
10/15/2023 16:30,27.1
10/15/2023 16:40,27.1
10/15/2023 16:50,27.1
10/15/2023 17:00,27.1
10/15/2023 17:10,27.5
10/15/2023 17:20,27.9
10/15/2023 17:30,27.9
10/15/2023 17:40,27.5
10/15/2023 17:50,27.9
10/15/2023 18:00,27.9
10/15/2023 18:10,27.9
10/15/2023 18:20,27.9
10/15/2023 18:30,27.9
10/15/2023 18:40,27.9
10/15/2023 18:50,27.9
10/15/2023 19:00,27.9
10/15/2023 19:10,27.9
10/15/2023 19:20,28.3
10/15/2023 19:30,28.3
10/15/2023 19:40,28.3
10/15/2023 19:50,28.3
10/15/2023 20:00,28.3
10/15/2023 20:10,28.3
10/15/2023 20:20,28.3
10/15/2023 20:30,28.3
10/15/2023 20:40,28.3
10/15/2023 20:50,28.3
10/15/2023 21:00,28.8
10/15/2023 21:10,29.2
10/15/2023 21:20,29.2
10/15/2023 21:30,29.2
10/15/2023 21:40,29.6
10/15/2023 21:50,29.6
10/15/2023 22:00,29.6
10/15/2023 22:10,29.6
10/15/2023 22:20,29.6
10/15/2023 22:30,29.6
10/15/2023 22:40,29.2
10/15/2023 22:50,29.2
10/15/2023 23:00,29.2
10/15/2023 23:10,29.2
10/15/2023 23:20,29.6
10/15/2023 23:30,29.6
10/15/2023 23:40,29.6
10/15/2023 23:50,29.6
10/16/2023 00:00,29.6
